

*********************
2021-11-30 18:09:00


*********************
2021-11-30 18:09:16
Iteration:100, l1_loss:0.5367, time_taken:27.36


*********************
2021-11-30 18:12:25
Iteration:4900, l1_loss:0.0193, time_taken:11.29
Iteration:4950, l1_loss:0.0202, time_taken:11.30
Iteration:5000, l1_loss:0.0194, time_taken:12.71
Iteration:5050, l1_loss:0.0210, time_taken:12.97
Iteration:5100, l1_loss:0.0202, time_taken:11.24
Iteration:5150, l1_loss:0.0203, time_taken:11.36
Iteration:5200, l1_loss:0.0196, time_taken:12.69
Iteration:5250, l1_loss:0.0185, time_taken:11.29
Iteration:5300, l1_loss:0.0193, time_taken:11.31
Iteration:5350, l1_loss:0.0190, time_taken:11.29
Iteration:5400, l1_loss:0.0202, time_taken:11.29
Iteration:5450, l1_loss:0.0196, time_taken:12.58
Iteration:5500, l1_loss:0.0197, time_taken:11.30
Iteration:5550, l1_loss:0.0211, time_taken:11.29
Iteration:5600, l1_loss:0.0206, time_taken:11.29
Iteration:5650, l1_loss:0.0197, time_taken:12.44
Iteration:5700, l1_loss:0.0199, time_taken:11.26
Iteration:5750, l1_loss:0.0186, time_taken:11.30
Iteration:5800, l1_loss:0.0185, time_taken:11.30
Iteration:5850, l1_loss:0.0209, time_taken:11.29
Iteration:5900, l1_loss:0.0196, time_taken:12.58
Iteration:5950, l1_loss:0.0194, time_taken:11.31
Iteration:6000, l1_loss:0.0188, time_taken:11.30
Iteration:6050, l1_loss:0.0192, time_taken:12.80
Iteration:6100, l1_loss:0.0190, time_taken:12.66
Iteration:6150, l1_loss:0.0188, time_taken:11.33
Iteration:6200, l1_loss:0.0189, time_taken:11.32
Iteration:6250, l1_loss:0.0180, time_taken:11.46
Iteration:6300, l1_loss:0.0177, time_taken:11.29
Iteration:6350, l1_loss:0.0179, time_taken:12.59
Iteration:6400, l1_loss:0.0183, time_taken:11.30
Iteration:6450, l1_loss:0.0189, time_taken:11.29
Iteration:6500, l1_loss:0.0194, time_taken:11.30
Iteration:6550, l1_loss:0.0216, time_taken:12.82
Iteration:6600, l1_loss:0.0189, time_taken:11.31
Iteration:6650, l1_loss:0.0186, time_taken:11.30
Iteration:6700, l1_loss:0.0181, time_taken:11.29
Iteration:6750, l1_loss:0.0180, time_taken:11.29
Iteration:6800, l1_loss:0.0186, time_taken:12.59
Iteration:6850, l1_loss:0.0184, time_taken:11.30
Iteration:6900, l1_loss:0.0184, time_taken:11.29
Iteration:6950, l1_loss:0.0185, time_taken:11.30
Iteration:7000, l1_loss:0.0177, time_taken:12.64
Iteration:7050, l1_loss:0.0181, time_taken:12.36
Iteration:7100, l1_loss:0.0175, time_taken:11.29
Iteration:7150, l1_loss:0.0183, time_taken:11.30
Iteration:7200, l1_loss:0.0174, time_taken:11.29
Iteration:7250, l1_loss:0.0173, time_taken:12.66
Iteration:7300, l1_loss:0.0185, time_taken:11.30
Iteration:7350, l1_loss:0.0182, time_taken:11.30
Iteration:7400, l1_loss:0.0180, time_taken:11.30
Iteration:7450, l1_loss:0.0204, time_taken:12.51
Iteration:7500, l1_loss:0.0183, time_taken:11.28
Iteration:7550, l1_loss:0.0190, time_taken:11.29
Iteration:7600, l1_loss:0.0192, time_taken:11.29
Iteration:7650, l1_loss:0.0176, time_taken:11.36
Iteration:7700, l1_loss:0.0180, time_taken:12.61
Iteration:7750, l1_loss:0.0182, time_taken:11.29
Iteration:7800, l1_loss:0.0176, time_taken:11.30
Iteration:7850, l1_loss:0.0174, time_taken:11.30
Iteration:7900, l1_loss:0.0173, time_taken:12.54
Iteration:7950, l1_loss:0.0164, time_taken:11.30
Iteration:8000, l1_loss:0.0163, time_taken:11.30
Iteration:8050, l1_loss:0.0173, time_taken:12.51
Iteration:8100, l1_loss:0.0180, time_taken:11.29
Iteration:8150, l1_loss:0.0178, time_taken:12.82
Iteration:8200, l1_loss:0.0178, time_taken:11.30
Iteration:8250, l1_loss:0.0185, time_taken:11.30
Iteration:8300, l1_loss:0.0183, time_taken:11.30
Iteration:8350, l1_loss:0.0191, time_taken:12.63
Iteration:8400, l1_loss:0.0178, time_taken:11.40
Iteration:8450, l1_loss:0.0166, time_taken:11.45
Iteration:8500, l1_loss:0.0177, time_taken:11.31
Iteration:8550, l1_loss:0.0167, time_taken:11.30
Iteration:8600, l1_loss:0.0169, time_taken:12.56
Iteration:8650, l1_loss:0.0176, time_taken:11.30
Iteration:8700, l1_loss:0.0161, time_taken:11.31
Iteration:8750, l1_loss:0.0170, time_taken:11.30
Iteration:8800, l1_loss:0.0178, time_taken:12.66
Iteration:8850, l1_loss:0.0173, time_taken:11.29
Iteration:8900, l1_loss:0.0176, time_taken:11.29
Iteration:8950, l1_loss:0.0171, time_taken:11.30
Iteration:9000, l1_loss:0.0176, time_taken:11.59
Iteration:9050, l1_loss:0.0169, time_taken:13.77
Iteration:9100, l1_loss:0.0174, time_taken:11.18
Iteration:9150, l1_loss:0.0174, time_taken:11.39
Iteration:9200, l1_loss:0.0161, time_taken:11.30
Iteration:9250, l1_loss:0.0175, time_taken:12.67
Iteration:9300, l1_loss:0.0163, time_taken:11.23
Iteration:9350, l1_loss:0.0179, time_taken:11.52
Iteration:9400, l1_loss:0.0171, time_taken:11.25
Iteration:9450, l1_loss:0.0189, time_taken:11.30
Iteration:9500, l1_loss:0.0182, time_taken:12.50
Iteration:9550, l1_loss:0.0164, time_taken:11.30
Iteration:9600, l1_loss:0.0162, time_taken:11.29
Iteration:9650, l1_loss:0.0163, time_taken:11.30
Iteration:9700, l1_loss:0.0164, time_taken:12.65
Iteration:9750, l1_loss:0.0165, time_taken:11.29
Iteration:9800, l1_loss:0.0173, time_taken:11.31
Iteration:9850, l1_loss:0.0158, time_taken:11.30
Iteration:9900, l1_loss:0.0163, time_taken:11.31
Iteration:9950, l1_loss:0.0162, time_taken:12.67
Iteration:10000, l1_loss:0.0169, time_taken:11.29
Iteration:10050, l1_loss:0.0183, time_taken:12.38
Iteration:10100, l1_loss:0.0169, time_taken:11.54
Iteration:10150, l1_loss:0.0162, time_taken:12.58
Iteration:10200, l1_loss:0.0161, time_taken:11.29
Iteration:10250, l1_loss:0.0157, time_taken:11.30
Iteration:10300, l1_loss:0.0160, time_taken:11.30
Iteration:10350, l1_loss:0.0173, time_taken:11.30
Iteration:10400, l1_loss:0.0161, time_taken:12.54
Iteration:10450, l1_loss:0.0165, time_taken:11.27
Iteration:10500, l1_loss:0.0169, time_taken:11.39
Iteration:10550, l1_loss:0.0166, time_taken:11.31
Iteration:10600, l1_loss:0.0154, time_taken:12.70
Iteration:10650, l1_loss:0.0163, time_taken:11.59
Iteration:10700, l1_loss:0.0158, time_taken:11.01
Iteration:10750, l1_loss:0.0162, time_taken:11.31
Iteration:10800, l1_loss:0.0173, time_taken:11.62
Iteration:10850, l1_loss:0.0154, time_taken:12.62
Iteration:10900, l1_loss:0.0167, time_taken:11.50
Iteration:10950, l1_loss:0.0166, time_taken:11.31
Iteration:11000, l1_loss:0.0163, time_taken:11.35
Iteration:11050, l1_loss:0.0158, time_taken:13.87
Iteration:11100, l1_loss:0.0152, time_taken:11.38
Iteration:11150, l1_loss:0.0160, time_taken:11.30
Iteration:11200, l1_loss:0.0162, time_taken:11.30
Iteration:11250, l1_loss:0.0157, time_taken:11.32
Iteration:11300, l1_loss:0.0155, time_taken:12.54
Iteration:11350, l1_loss:0.0152, time_taken:11.32
Iteration:11400, l1_loss:0.0152, time_taken:11.55
Iteration:11450, l1_loss:0.0157, time_taken:11.38
Iteration:11500, l1_loss:0.0166, time_taken:12.56
Iteration:11550, l1_loss:0.0155, time_taken:11.32
Iteration:11600, l1_loss:0.0153, time_taken:11.32
Iteration:11650, l1_loss:0.0152, time_taken:11.33
Iteration:11700, l1_loss:0.0146, time_taken:11.33
Iteration:11750, l1_loss:0.0144, time_taken:12.63
Iteration:11800, l1_loss:0.0158, time_taken:11.32
Iteration:11850, l1_loss:0.0150, time_taken:11.34
Iteration:11900, l1_loss:0.0155, time_taken:11.34
Iteration:11950, l1_loss:0.0158, time_taken:12.66
Iteration:12000, l1_loss:0.0144, time_taken:11.30
Iteration:12050, l1_loss:0.0150, time_taken:12.75
Iteration:12100, l1_loss:0.0160, time_taken:11.30
Iteration:12150, l1_loss:0.0146, time_taken:11.34
Iteration:12200, l1_loss:0.0148, time_taken:12.60
Iteration:12250, l1_loss:0.0148, time_taken:11.29
Iteration:12300, l1_loss:0.0166, time_taken:11.51
Iteration:12350, l1_loss:0.0153, time_taken:11.37
Iteration:12400, l1_loss:0.0150, time_taken:12.64
Iteration:12450, l1_loss:0.0148, time_taken:11.31
Iteration:12500, l1_loss:0.0150, time_taken:11.30
Iteration:12550, l1_loss:0.0163, time_taken:11.32
Iteration:12600, l1_loss:0.0150, time_taken:11.33
Iteration:12650, l1_loss:0.0157, time_taken:12.69
Iteration:12700, l1_loss:0.0150, time_taken:11.31
Iteration:12750, l1_loss:0.0150, time_taken:11.33
Iteration:12800, l1_loss:0.0147, time_taken:11.33
Iteration:12850, l1_loss:0.0144, time_taken:12.72
Iteration:12900, l1_loss:0.0152, time_taken:11.29
Iteration:12950, l1_loss:0.0149, time_taken:11.32
Iteration:13000, l1_loss:0.0144, time_taken:11.34
Iteration:13050, l1_loss:0.0143, time_taken:12.42
Iteration:13100, l1_loss:0.0147, time_taken:12.68
Iteration:13150, l1_loss:0.0138, time_taken:11.30
Iteration:13200, l1_loss:0.0166, time_taken:11.32
Iteration:13250, l1_loss:0.0155, time_taken:11.34
Iteration:13300, l1_loss:0.0151, time_taken:12.86
